Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de moins de 3 500 hab.,Le manque de temps,5,9,9,56
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de moins de 3 500 hab.,Je ne sais pas,0,9,9,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de moins de 3 500 hab.,Sans réponse,0,9,9,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Le manque de compétences,1,5,5,20
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Les difficultés de recrutement,1,5,5,20
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Le manque de moyens financiers,2,5,5,40
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Le manque de temps,2,5,5,40
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Je ne sais pas,0,5,5,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Communes de plus de 100 000 hab.,Sans réponse,0,5,5,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Le manque de compétences,65,191,191,34
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Les difficultés de recrutement,42,191,191,22
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Le manque de moyens financiers,70,191,191,37
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Le manque de temps,69,191,191,36
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Je ne sais pas,29,191,191,15
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total,Sans réponse,0,191,191,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Le manque de compétences,58,182,182,32
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Les difficultés de recrutement,42,182,182,23
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Le manque de moyens financiers,65,182,182,36
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Le manque de temps,64,182,182,35
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Je ne sais pas,29,182,182,16
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total hors communes < 3500 habitants,Sans réponse,0,182,182,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total pondéré,Je ne sais pas,,,,4
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total pondéré,Le manque de compétences,,,,29
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total pondéré,Le manque de moyens financiers,,,,27
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total pondéré,Le manque de temps,,,,32
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Total pondéré,Les difficultés de recrutement,,,,8
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Le manque de compétences,14,33,33,42
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Les difficultés de recrutement,9,33,33,27
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Le manque de moyens financiers,13,33,33,39
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Le manque de temps,10,33,33,30
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Je ne sais pas,7,33,33,21
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un EPCI (hors métropole),Sans réponse,0,33,33,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Le manque de compétences,4,25,25,16
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Les difficultés de recrutement,6,25,25,24
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Le manque de moyens financiers,6,25,25,24
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Le manque de temps,9,25,25,36
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Je ne sais pas,4,25,25,16
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Un département,Sans réponse,0,25,25,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Le manque de compétences,16,30,30,53
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Les difficultés de recrutement,3,30,30,10
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Le manque de moyens financiers,16,30,30,53
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Le manque de temps,16,30,30,53
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Je ne sais pas,0,30,30,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une commune,Sans réponse,0,30,30,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Le manque de compétences,2,18,18,11
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Les difficultés de recrutement,9,18,18,50
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Le manque de moyens financiers,3,18,18,17
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Le manque de temps,6,18,18,33
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Je ne sais pas,3,18,18,17
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une métropole,Sans réponse,0,18,18,0
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Le manque de compétences,3,10,10,30
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Les difficultés de recrutement,3,10,10,30
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Le manque de moyens financiers,2,10,10,20
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Le manque de temps,3,10,10,30
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Je ne sais pas,3,10,10,30
"Quels sont, selon vous, les principaux obstacles à la mise en place d’outils de sécurité informatique dans votre structure ? ",Une région,Sans réponse,0,10,10,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Oui : c’est un outil relativement pertinent,25,73,75,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Oui tout à fait : c’est un outil prioritaire,37,73,75,49
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Avis neutre,6,73,75,8
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Sans réponse,2,73,75,3
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Non : ce n’est pas un outil très pertinent,3,73,75,4
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Autre,Je ne sais pas,2,73,75,3
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Oui : c’est un outil relativement pertinent,5,10,10,50
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Oui tout à fait : c’est un outil prioritaire,3,10,10,30
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Avis neutre,0,10,10,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Sans réponse,0,10,10,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Non : ce n’est pas un outil très pertinent,2,10,10,20
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 10 000 à 100 000 hab.,Je ne sais pas,0,10,10,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Oui : c’est un outil relativement pertinent,1,6,6,17
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Oui tout à fait : c’est un outil prioritaire,2,6,6,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Avis neutre,2,6,6,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Sans réponse,0,6,6,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Non : ce n’est pas un outil très pertinent,1,6,6,17
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de 3 500 à 10 000 hab.,Je ne sais pas,0,6,6,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Oui : c’est un outil relativement pertinent,1,9,9,11
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Oui tout à fait : c’est un outil prioritaire,2,9,9,22
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Avis neutre,3,9,9,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Sans réponse,0,9,9,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Non : ce n’est pas un outil très pertinent,1,9,9,11
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de moins de 3 500 hab.,Je ne sais pas,2,9,9,22
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Oui : c’est un outil relativement pertinent,3,5,5,60
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Oui tout à fait : c’est un outil prioritaire,1,5,5,20
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Avis neutre,1,5,5,20
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Sans réponse,0,5,5,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Non : ce n’est pas un outil très pertinent,0,5,5,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Communes de plus de 100 000 hab.,Je ne sais pas,0,5,5,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Oui : c’est un outil relativement pertinent,73,187,191,38
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Oui tout à fait : c’est un outil prioritaire,82,187,191,43
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Avis neutre,20,187,191,10
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Sans réponse,4,187,191,2
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Non : ce n’est pas un outil très pertinent,8,187,191,4
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total,Je ne sais pas,4,187,191,2
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Oui : c’est un outil relativement pertinent,72,178,182,40
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Oui tout à fait : c’est un outil prioritaire,80,178,182,44
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Avis neutre,17,178,182,9
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Sans réponse,4,178,182,2
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Non : ce n’est pas un outil très pertinent,7,178,182,4
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total hors communes < 3500 habitants,Je ne sais pas,2,178,182,1
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Avis neutre,,,,18
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Je ne sais pas,,,,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Sans réponse,,,,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Non : ce n’est pas un outil très pertinent,,,,12
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Oui : c’est un outil relativement pertinent,,,,34
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Total pondéré,Oui tout à fait : c’est un outil prioritaire,,,,35
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Oui : c’est un outil relativement pertinent,17,33,33,52
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Oui tout à fait : c’est un outil prioritaire,14,33,33,42
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Avis neutre,2,33,33,6
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Sans réponse,0,33,33,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Non : ce n’est pas un outil très pertinent,0,33,33,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un EPCI (hors métropole),Je ne sais pas,0,33,33,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Oui : c’est un outil relativement pertinent,9,24,25,36
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Oui tout à fait : c’est un outil prioritaire,10,24,25,40
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Avis neutre,4,24,25,16
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Sans réponse,1,24,25,4
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Non : ce n’est pas un outil très pertinent,1,24,25,4
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Un département,Je ne sais pas,0,24,25,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Avis neutre,6,30,30,20
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Oui : c’est un outil relativement pertinent,10,30,30,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Non : ce n’est pas un outil très pertinent,4,30,30,13
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Oui tout à fait : c’est un outil prioritaire,8,30,30,27
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Je ne sais pas,2,30,30,7
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une commune,Sans réponse,0,30,30,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Oui : c’est un outil relativement pertinent,11,18,18,61
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Oui tout à fait : c’est un outil prioritaire,6,18,18,33
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Avis neutre,1,18,18,6
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Sans réponse,0,18,18,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Non : ce n’est pas un outil très pertinent,0,18,18,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une métropole,Je ne sais pas,0,18,18,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Oui : c’est un outil relativement pertinent,1,9,10,10
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Oui tout à fait : c’est un outil prioritaire,7,9,10,70
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Avis neutre,1,9,10,10
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Sans réponse,1,9,10,10
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Non : ce n’est pas un outil très pertinent,0,9,10,0
"Selon-vous, la maîtrise de la donnée constitue-t-elle un outil pertinent pour répondre aux enjeux environnementaux de votre territoire ?",Une région,Je ne sais pas,0,9,10,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Autre,Je ne sais pas,19,75,75,25
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Autre,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",36,75,75,48
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Autre,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",13,75,75,17
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Autre,Oui,7,75,75,9
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 10 000 à 100 000 hab.,Je ne sais pas,1,10,10,10
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 10 000 à 100 000 hab.,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",6,10,10,60
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 10 000 à 100 000 hab.,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",3,10,10,30
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 10 000 à 100 000 hab.,Oui,0,10,10,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 3 500 à 10 000 hab.,Je ne sais pas,0,6,6,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 3 500 à 10 000 hab.,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",5,6,6,83
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 3 500 à 10 000 hab.,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",1,6,6,17
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de 3 500 à 10 000 hab.,Oui,0,6,6,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de moins de 3 500 hab.,Je ne sais pas,3,9,9,33
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de moins de 3 500 hab.,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",4,9,9,44
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de moins de 3 500 hab.,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",2,9,9,22
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de moins de 3 500 hab.,Oui,0,9,9,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de plus de 100 000 hab.,Je ne sais pas,1,5,5,20
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de plus de 100 000 hab.,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",2,5,5,40
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de plus de 100 000 hab.,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",1,5,5,20
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Communes de plus de 100 000 hab.,Oui,1,5,5,20
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total,Je ne sais pas,42,191,191,22
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",86,191,191,45
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",48,191,191,25
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total,Oui,15,191,191,8
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total hors communes < 3500 habitants,Je ne sais pas,39,182,182,21
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total hors communes < 3500 habitants,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",82,182,182,45
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total hors communes < 3500 habitants,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",46,182,182,25
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total hors communes < 3500 habitants,Oui,15,182,182,8
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total pondéré,Je ne sais pas,,,,8
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total pondéré,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",,,,68
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total pondéré,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",,,,23
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Total pondéré,Oui,,,,1
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un EPCI (hors métropole),Je ne sais pas,6,33,33,18
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un EPCI (hors métropole),"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",17,33,33,52
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un EPCI (hors métropole),"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",9,33,33,27
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un EPCI (hors métropole),Oui,1,33,33,3
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un département,Je ne sais pas,7,25,25,28
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un département,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",11,25,25,44
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un département,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",4,25,25,16
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Un département,Oui,3,25,25,12
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une commune,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",17,30,30,57
